ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2023
27_306_3133_14_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,tonne.km,kg CO2e,
27_306_3133_14_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,tonne.km,kg CO2e of CO2 per unit,
27_306_3133_14_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,tonne.km,kg CO2e of CH4 per unit,
27_306_3133_14_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,tonne.km,kg CO2e of N2O per unit,
27_306_3134_14_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,tonne.km,kg CO2e,0.10774
27_306_3134_14_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,tonne.km,kg CO2e of CO2 per unit,0.10614
27_306_3134_14_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,tonne.km,kg CO2e of CH4 per unit,0.00001
27_306_3134_14_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,tonne.km,kg CO2e of N2O per unit,0.00159
27_306_3135_14_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg CO2e,0.06706
27_306_3135_14_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg CO2e of CO2 per unit,0.06626
27_306_3135_14_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg CO2e of CH4 per unit,0.00001
27_306_3135_14_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg CO2e of N2O per unit,0.00079
27_306_3136_14_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg CO2e,0.08696
27_306_3136_14_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg CO2e of CO2 per unit,0.08568
27_306_3136_14_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg CO2e of CH4 per unit,0.00001
27_306_3136_14_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg CO2e of N2O per unit,0.00127
27_306_3133_4_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,km,kg CO2e,0.73022
27_306_3133_4_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,km,kg CO2e of CO2 per unit,0.71579
27_306_3133_4_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,km,kg CO2e of CH4 per unit,0.00015
27_306_3133_4_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,km,kg CO2e of N2O per unit,0.01428
27_306_3134_4_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,km,kg CO2e,0.96634
27_306_3134_4_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,km,kg CO2e of CO2 per unit,0.95191
27_306_3134_4_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,km,kg CO2e of CH4 per unit,0.00015
27_306_3134_4_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,km,kg CO2e of N2O per unit,0.01428
27_306_3135_4_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,km,kg CO2e,1.20246
27_306_3135_4_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,km,kg CO2e of CO2 per unit,1.18803
27_306_3135_4_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,km,kg CO2e of CH4 per unit,0.00015
27_306_3135_4_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,km,kg CO2e of N2O per unit,0.01428
27_306_3136_4_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,km,kg CO2e,1.04867
27_306_3136_4_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,km,kg CO2e of CO2 per unit,1.03424
27_306_3136_4_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,km,kg CO2e of CH4 per unit,0.00015
27_306_3136_4_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,km,kg CO2e of N2O per unit,0.01428
27_306_3133_9_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,miles,kg CO2e,1.17517
27_306_3133_9_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,miles,kg CO2e of CO2 per unit,1.15196
27_306_3133_9_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,miles,kg CO2e of CH4 per unit,0.00022
27_306_3133_9_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,0% Laden,miles,kg CO2e of N2O per unit,0.02299
27_306_3134_9_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,miles,kg CO2e,1.55516
27_306_3134_9_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,miles,kg CO2e of CO2 per unit,1.53195
27_306_3134_9_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,miles,kg CO2e of CH4 per unit,0.00022
27_306_3134_9_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,miles,kg CO2e of N2O per unit,0.02299
27_306_3135_9_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2e,1.93516
27_306_3135_9_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2e of CO2 per unit,1.91195
27_306_3135_9_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2e of CH4 per unit,0.00022
27_306_3135_9_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2e of N2O per unit,0.02299
27_306_3136_9_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,miles,kg CO2e,1.68766
27_306_3136_9_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,miles,kg CO2e of CO2 per unit,1.66445
27_306_3136_9_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,miles,kg CO2e of CH4 per unit,0.00022
27_306_3136_9_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,miles,kg CO2e of N2O per unit,0.02299
27_306_3137_14_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e,
27_306_3137_14_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e of CO2 per unit,
27_306_3137_14_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e of CH4 per unit,
27_306_3137_14_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e of N2O per unit,
27_306_3138_14_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e,0.13909
27_306_3138_14_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e of CO2 per unit,0.13729
27_306_3138_14_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e of CH4 per unit,0.00002
27_306_3138_14_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e of N2O per unit,0.00178
27_306_3139_14_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e,0.08449
27_306_3139_14_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e of CO2 per unit,0.08359
27_306_3139_14_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e of CH4 per unit,0.00001
27_306_3139_14_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e of N2O per unit,0.00089
27_306_3140_14_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e,0.11350
27_306_3140_14_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e of CO2 per unit,0.11199
27_306_3140_14_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e of CH4 per unit,0.00002
27_306_3140_14_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e of N2O per unit,0.00149
27_306_3137_4_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2e,0.75177
27_306_3137_4_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2e of CO2 per unit,0.73966
27_306_3137_4_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2e of CH4 per unit,0.00016
27_306_3137_4_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2e of N2O per unit,0.01195
27_306_3138_4_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2e,0.95261
27_306_3138_4_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2e of CO2 per unit,0.94050
27_306_3138_4_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2e of CH4 per unit,0.00016
27_306_3138_4_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2e of N2O per unit,0.01195
27_306_3139_4_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2e,1.15346
27_306_3139_4_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2e of CO2 per unit,1.14135
27_306_3139_4_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2e of CH4 per unit,0.00016
27_306_3139_4_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2e of N2O per unit,0.01195
27_306_3140_4_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2e,1.02098
27_306_3140_4_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2e of CO2 per unit,1.00887
27_306_3140_4_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2e of CH4 per unit,0.00016
27_306_3140_4_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2e of N2O per unit,0.01195
27_306_3137_9_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2e,1.20984
27_306_3137_9_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2e of CO2 per unit,1.19036
27_306_3137_9_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2e of CH4 per unit,0.00026
27_306_3137_9_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2e of N2O per unit,0.01923
27_306_3138_9_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2e,1.53307
27_306_3138_9_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2e of CO2 per unit,1.51359
27_306_3138_9_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2e of CH4 per unit,0.00026
27_306_3138_9_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2e of N2O per unit,0.01923
27_306_3139_9_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2e,1.85630
27_306_3139_9_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2e of CO2 per unit,1.83682
27_306_3139_9_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2e of CH4 per unit,0.00026
27_306_3139_9_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2e of N2O per unit,0.01923
27_306_3140_9_1,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2e,1.64310
27_306_3140_9_2,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2e of CO2 per unit,1.62362
27_306_3140_9_3,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2e of CH4 per unit,0.00026
27_306_3140_9_4,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2e of N2O per unit,0.01923
27_317_3152_14_1,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg CO2e,4.67340
27_317_3152_14_2,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg CO2e of CO2 per unit,4.64646
27_317_3152_14_3,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg CO2e of CH4 per unit,0.00393
27_317_3152_14_4,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg CO2e of N2O per unit,0.02301
27_317_3153_14_1,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg CO2e,2.76015
27_317_3153_14_2,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg CO2e of CO2 per unit,2.73321
27_317_3153_14_3,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg CO2e of CH4 per unit,0.00393
27_317_3153_14_4,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg CO2e of N2O per unit,0.02301
27_317_3154_14_1,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg CO2e,1.66816
27_317_3154_14_2,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg CO2e of CO2 per unit,1.65986
27_317_3154_14_3,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg CO2e of CH4 per unit,0.00008
27_317_3154_14_4,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg CO2e of N2O per unit,0.00822
27_317_3155_14_1,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg CO2e,0.98469
27_317_3155_14_2,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg CO2e of CO2 per unit,0.97639
27_317_3155_14_3,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg CO2e of CH4 per unit,0.00008
27_317_3155_14_4,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg CO2e of N2O per unit,0.00822
27_317_3156_14_1,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg CO2e,1.09903
27_317_3156_14_2,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg CO2e of CO2 per unit,1.09356
27_317_3156_14_3,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg CO2e of CH4 per unit,0.00006
27_317_3156_14_4,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg CO2e of N2O per unit,0.00542
27_317_3157_14_1,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg CO2e,0.64874
27_317_3157_14_2,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg CO2e of CO2 per unit,0.64327
27_317_3157_14_3,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg CO2e of CH4 per unit,0.00006
27_317_3157_14_4,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg CO2e of N2O per unit,0.00542
27_317_3158_14_1,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,tonne.km,kg CO2e,1.09903
27_317_3158_14_2,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,tonne.km,kg CO2e of CO2 per unit,1.09356
27_317_3158_14_3,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,tonne.km,kg CO2e of CH4 per unit,0.00006
27_317_3158_14_4,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,tonne.km,kg CO2e of N2O per unit,0.00542
27_317_3159_14_1,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg CO2e,0.64874
27_317_3159_14_2,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg CO2e of CO2 per unit,0.64327
27_317_3159_14_3,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg CO2e of CH4 per unit,0.00006
27_317_3159_14_4,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg CO2e of N2O per unit,0.00542
27_315_3151_14_1,Scope 3,Freighting goods,Rail,Freight train,,,tonne.km,kg CO2e,0.02779
27_315_3151_14_2,Scope 3,Freighting goods,Rail,Freight train,,,tonne.km,kg CO2e of CO2 per unit,0.02749
27_315_3151_14_3,Scope 3,Freighting goods,Rail,Freight train,,,tonne.km,kg CO2e of CH4 per unit,0.00002
27_315_3151_14_4,Scope 3,Freighting goods,Rail,Freight train,,,tonne.km,kg CO2e of N2O per unit,0.00028
27_319_3191_14_1,Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg CO2e,0.00294
27_319_3191_14_2,Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg CO2e of CO2 per unit,0.00290
27_319_3191_14_3,Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg CO2e of CH4 per unit,0.00000
27_319_3191_14_4,Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg CO2e of N2O per unit,0.00003
27_319_3192_14_1,Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg CO2e,0.00445
27_319_3192_14_2,Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg CO2e of CO2 per unit,0.00440
27_319_3192_14_3,Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg CO2e of CH4 per unit,0.00000
27_319_3192_14_4,Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg CO2e of N2O per unit,0.00005
27_319_3193_14_1,Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg CO2e,0.00597
27_319_3193_14_2,Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg CO2e of CO2 per unit,0.00590
27_319_3193_14_3,Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg CO2e of CH4 per unit,0.00000
27_319_3193_14_4,Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg CO2e of N2O per unit,0.00007
27_319_3194_14_1,Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg CO2e,0.00759
27_319_3194_14_2,Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg CO2e of CO2 per unit,0.00750
27_319_3194_14_3,Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg CO2e of CH4 per unit,0.00000
27_319_3194_14_4,Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg CO2e of N2O per unit,0.00009
27_319_3195_14_1,Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg CO2e,0.00921
27_319_3195_14_2,Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg CO2e of CO2 per unit,0.00910
27_319_3195_14_3,Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg CO2e of CH4 per unit,0.00000
27_319_3195_14_4,Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg CO2e of N2O per unit,0.00011
27_319_3196_14_1,Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg CO2e,0.03371
27_319_3196_14_2,Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg CO2e of CO2 per unit,0.03330
27_319_3196_14_3,Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg CO2e of CH4 per unit,0.00001
27_319_3196_14_4,Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg CO2e of N2O per unit,0.00040
27_319_3197_14_1,Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,,tonne.km,kg CO2e,0.00457
27_319_3197_14_2,Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,,tonne.km,kg CO2e of CO2 per unit,0.00451
27_319_3197_14_3,Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,,tonne.km,kg CO2e of CH4 per unit,0.00000
27_319_3197_14_4,Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,,tonne.km,kg CO2e of N2O per unit,0.00005
27_319_3198_14_1,Scope 3,Freighting goods,Sea tanker,Products tanker ,"60,000+ dwt",,tonne.km,kg CO2e,0.00577
27_319_3198_14_2,Scope 3,Freighting goods,Sea tanker,Products tanker ,"60,000+ dwt",,tonne.km,kg CO2e of CO2 per unit,0.00570
27_319_3198_14_3,Scope 3,Freighting goods,Sea tanker,Products tanker ,"60,000+ dwt",,tonne.km,kg CO2e of CH4 per unit,0.00000
27_319_3198_14_4,Scope 3,Freighting goods,Sea tanker,Products tanker ,"60,000+ dwt",,tonne.km,kg CO2e of N2O per unit,0.00007
27_319_3199_14_1,Scope 3,Freighting goods,Sea tanker,Products tanker ,"20,000–59,999 dwt",,tonne.km,kg CO2e,0.01043
27_319_3199_14_2,Scope 3,Freighting goods,Sea tanker,Products tanker ,"20,000–59,999 dwt",,tonne.km,kg CO2e of CO2 per unit,0.01030
27_319_3199_14_3,Scope 3,Freighting goods,Sea tanker,Products tanker ,"20,000–59,999 dwt",,tonne.km,kg CO2e of CH4 per unit,0.00000
27_319_3199_14_4,Scope 3,Freighting goods,Sea tanker,Products tanker ,"20,000–59,999 dwt",,tonne.km,kg CO2e of N2O per unit,0.00012
27_319_3200_14_1,Scope 3,Freighting goods,Sea tanker,Products tanker ,"10,000–19,999 dwt",,tonne.km,kg CO2e,0.01893
27_319_3200_14_2,Scope 3,Freighting goods,Sea tanker,Products tanker ,"10,000–19,999 dwt",,tonne.km,kg CO2e of CO2 per unit,0.01870
27_319_3200_14_3,Scope 3,Freighting goods,Sea tanker,Products tanker ,"10,000–19,999 dwt",,tonne.km,kg CO2e of CH4 per unit,0.00001
27_319_3200_14_4,Scope 3,Freighting goods,Sea tanker,Products tanker ,"10,000–19,999 dwt",,tonne.km,kg CO2e of N2O per unit,0.00023
27_319_3201_14_1,Scope 3,Freighting goods,Sea tanker,Products tanker ,5000–9999 dwt,,tonne.km,kg CO2e,0.02956
27_319_3201_14_2,Scope 3,Freighting goods,Sea tanker,Products tanker ,5000–9999 dwt,,tonne.km,kg CO2e of CO2 per unit,0.02920
27_319_3201_14_3,Scope 3,Freighting goods,Sea tanker,Products tanker ,5000–9999 dwt,,tonne.km,kg CO2e of CH4 per unit,0.00001
27_319_3201_14_4,Scope 3,Freighting goods,Sea tanker,Products tanker ,5000–9999 dwt,,tonne.km,kg CO2e of N2O per unit,0.00035
27_319_3202_14_1,Scope 3,Freighting goods,Sea tanker,Products tanker ,0–4999 dwt,,tonne.km,kg CO2e,0.04556
27_319_3202_14_2,Scope 3,Freighting goods,Sea tanker,Products tanker ,0–4999 dwt,,tonne.km,kg CO2e of CO2 per unit,0.04500
27_319_3202_14_3,Scope 3,Freighting goods,Sea tanker,Products tanker ,0–4999 dwt,,tonne.km,kg CO2e of CH4 per unit,0.00001
27_319_3202_14_4,Scope 3,Freighting goods,Sea tanker,Products tanker ,0–4999 dwt,,tonne.km,kg CO2e of N2O per unit,0.00055
27_319_3203_14_1,Scope 3,Freighting goods,Sea tanker,Products tanker ,Average,,tonne.km,kg CO2e,0.00902
27_319_3203_14_2,Scope 3,Freighting goods,Sea tanker,Products tanker ,Average,,tonne.km,kg CO2e of CO2 per unit,0.00891
27_319_3203_14_3,Scope 3,Freighting goods,Sea tanker,Products tanker ,Average,,tonne.km,kg CO2e of CH4 per unit,0.00000
27_319_3203_14_4,Scope 3,Freighting goods,Sea tanker,Products tanker ,Average,,tonne.km,kg CO2e of N2O per unit,0.00011
27_319_3204_14_1,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"20,000+ dwt",,tonne.km,kg CO2e,0.00850
27_319_3204_14_2,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"20,000+ dwt",,tonne.km,kg CO2e of CO2 per unit,0.00840
27_319_3204_14_3,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"20,000+ dwt",,tonne.km,kg CO2e of CH4 per unit,0.00000
27_319_3204_14_4,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"20,000+ dwt",,tonne.km,kg CO2e of N2O per unit,0.00010
27_319_3205_14_1,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"10,000–19,999 dwt",,tonne.km,kg CO2e,0.01093
27_319_3205_14_2,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"10,000–19,999 dwt",,tonne.km,kg CO2e of CO2 per unit,0.01080
27_319_3205_14_3,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"10,000–19,999 dwt",,tonne.km,kg CO2e of CH4 per unit,0.00000
27_319_3205_14_4,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"10,000–19,999 dwt",,tonne.km,kg CO2e of N2O per unit,0.00013
27_319_3206_14_1,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,5000–9999 dwt,,tonne.km,kg CO2e,0.01529
27_319_3206_14_2,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,5000–9999 dwt,,tonne.km,kg CO2e of CO2 per unit,0.01510
